,camp_name,id,year,campyearid,location,target,territory,terr_iso,target_country,targ_iso,status,cyear,camp_beyear,start_date,start_year,start_date_source,end_date,end_year,end_date_source,camp_duration,prim_meth,resis_meth,camp_goals,goalschange,camp_orgs,camp_orgs_list,camp_size,camp_size_cat,total_part,camp_confl_intensity,violent_flank,flank_intensity,flank_scope,flank_response,camp_structure,media_outreach,cdivers,cdivers_types,div_class,div_ideology,div_regional,div_ethnicity,div_religion,parall_instit,parall_instit_types,pi_education,pi_soc_welfare,pi_trad_media,pi_new_media,pi_police,pi_armed_wing,pi_courts,pi_pol_party,pi_pol_wing,repression,indiscrim,fatalities_range,audience_backlash,ab_domestic,ab_internat,ab_int_mat,camp_backlash,sec_defect,state_defect,wdrwl_support,camp_support,sdirect,slifted,in_media,dom_media,pop_opinion,ra_initials,tccode,lccode,start_date_obsolete,end_date_obsolete,success,progress,progress_names,goal_names,Time,PopTotal,percent_participation,population_bad,repression_names,resistance method
278,Greece Anti-Military,89,1974,89_1974,Greece,Military rule,,,Greece,300.0,0,2,0,1973-2-21,1973,"""Thousands of Greeks Mark 40th Anniversary of Student Uprising, Protest against Austerity (PHOTOS, VIDEO)."" RT International. N.p., 17 Nov. 2013. Web. 19 Mar. 2017. <https://www.rt.com/news/greece-rally-austerity-protest-872/>.",1974-7-15,1974,"""Thousands of Greeks Mark 40th Anniversary of Student Uprising, Protest against Austerity (PHOTOS, VIDEO)."" RT International. N.p., 17 Nov. 2013. Web. 19 Mar. 2017. <https://www.rt.com/news/greece-rally-austerity-protest-872/>.",2,1,0,0,0,1,Enomeni Aristera,3,2,200001,0,1,0.0,0.0,0.0,0,1,1,"1,2,3,5,6,7",1,1,1,0,0,1,8,0,0,0,0,0,0,0,1,0,2,0,0.0,1,1,0,0,3,1,0,0,0,0,0,2,2,1,,350.0,350.0,21/2/1973,15/7/1974,1,4,complete success,regime change,1974.0,8729701.0,2.29104066679947,False,moderate repression,always violent
279,Hizballah,90,1982,90_1982,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,0,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,2,"Unnamed amalgamation of Lebanese Shi'a protestors, Amal Al-Islami",3,2,100000,1,0,,,,0,0,0,0,0,0,0,0,0,1,"5,8,9,10",0,0,0,0,1,0,0,1,1,3,1,-99.0,1,1,0,0,3,-99,-99,-99,1,0,0,0,1,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1982.0,3070133.0,3.2571878807856205,False,extreme repression,never violent
280,Hizballah,90,1983,90_1983,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,1,Islamic Jihad,-99,-99,-99,1,0,,,,0,0,1,7,0,0,1,0,0,1,"8,9,10",0,0,0,0,0,0,0,1,1,3,1,-99.0,1,1,0,0,3,-99,-99,0,1,0,0,1,1,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1983.0,3106990.0,-0.0031863636509934052,True,extreme repression,never violent
281,Hizballah,90,1984,90_1984,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,-99,-99,-99,2,0,,,,0,0,0,0,0,0,0,0,0,1,"3,4,7,8,9,10",0,0,1,1,0,0,1,1,1,3,1,-99.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,1,visible gains short of concessions,greater autonomy,1984.0,3163558.0,-0.0031293878601245813,True,extreme repression,never violent
282,Hizballah,90,1985,90_1985,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,-99,-99,-99,3,0,,,,0,1,0,0,0,0,0,0,0,1,"3,4,5,8,9,10",0,0,1,1,1,0,0,1,1,3,1,-99.0,1,1,0,0,3,-99,-99,0,1,0,0,2,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,3,significant concessions achieved,greater autonomy,1985.0,3226750.0,-0.0030681025799953517,True,extreme repression,never violent
283,Hizballah,90,1986,90_1986,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,-99,-99,-99,3,0,,,,0,1,0,0,0,0,0,0,0,1,"3,4,7,8,9,10",0,0,1,1,0,0,1,1,1,3,1,1.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1986.0,3308010.0,-0.002992735813978797,True,extreme repression,never violent
284,Hizballah,90,1987,90_1987,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,-99,-99,-99,3,0,,,,0,1,0,0,0,0,0,0,0,1,"3,4,7,8,9,10",0,0,1,1,0,0,1,1,1,3,1,-99.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1987.0,3390870.0,-0.0029196047032177585,True,extreme repression,never violent
285,Hizballah,90,1988,90_1988,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,-99,-99,-99,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,-99.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1988.0,3457148.0,-0.0028636321036877794,True,extreme repression,never violent
286,Hizballah,90,1989,90_1989,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,-99,-99,-99,3,0,,,,0,1,1,"5,6",0,1,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,0,2.0,1,1,0,0,3,-99,-99,0,1,0,0,2,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1989.0,3525502.0,-0.0028081107314646254,True,extreme repression,never violent
287,Hizballah,90,1990,90_1990,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3500,3,0,,,,0,1,1,"5,6",0,1,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1990.0,3593700.0,0.09739265937613045,False,extreme repression,never violent
288,Hizballah,90,1991,90_1991,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3500,3,0,,,,0,1,1,"5,6",0,1,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1991.0,3666734.0,0.09545279259417236,False,extreme repression,never violent
289,Hizballah,90,1992,90_1992,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3000,2,0,,,,0,1,1,"5,6",0,1,0,0,0,1,"1,3,4,6,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,.,,666.0,660.0,1/6/1982,24/5/2000,0,1,visible gains short of concessions,greater autonomy,1992.0,3745407.0,0.08009810415797268,False,extreme repression,never violent
290,Hizballah,90,1993,90_1993,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3000,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,4.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1993.0,3818796.0,0.07855879182862871,False,extreme repression,never violent
291,Hizballah,90,1994,90_1994,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3000,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,0,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1994.0,3888144.0,0.0771576361369332,False,extreme repression,never violent
292,Hizballah,90,1995,90_1995,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3000,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,0,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1995.0,3959640.0,0.07576446343606993,False,extreme repression,never violent
293,Hizballah,90,1996,90_1996,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3000,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1996.0,4034243.0,0.0743633935784235,False,extreme repression,never violent
294,Hizballah,90,1997,90_1997,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3300,2,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,0,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1997.0,4107551.0000000005,0.08033984240244368,False,extreme repression,never violent
295,Hizballah,90,1998,90_1998,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3300,2,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,1,3.0,1,1,0,0,3,-99,-99,0,1,0,0,1,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1998.0,4178783.9999999995,0.07897034161133958,False,extreme repression,never violent
296,Hizballah,90,1999,90_1999,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,1,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3300,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,-99,3.0,1,1,0,0,3,-99,-99,0,1,0,0,0,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,0,status quo,greater autonomy,1999.0,4250020.0,0.07764669342732505,False,extreme repression,never violent
297,Hizballah,90,2000,90_2000,Lebanon,Israeli occupation of Southern Lebanon,Lebanon,422.0,Lebanon,376.0,0,2,0,1982-6-1,1982,"Azani, Eitan. Hezbollah: The Story of the Party of God. 2009.  62-63",2000-5-24,2000,"Luft, Gal ""Israel's Security Zone in Lebanon - A Tragedy?"" Middle East Quarterly 2000, 13-20",19,0,0,5,0,0,,1,0,3300,3,0,,,,0,1,0,0,0,0,0,0,0,1,"1,3,4,7,8,9,10",1,0,1,1,0,0,1,1,1,3,0,2.0,-99,-99,-99,-99,1,-99,-99,0,1,0,0,2,2,1,,666.0,660.0,1/6/1982,24/5/2000,0,-1,ends in failure,greater autonomy,2000.0,4320642.0,0.07637753833805254,False,extreme repression,never violent
298,Hukbalahap Rebellion,91,1946,91_1946,Philippines,Filipino government,,,Philippines,608.0,0,0,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,1,"Hukbong Mapalaya ng Bayan ( People's Liberation Army/HMB),",2,1,15000,0,0,,,,1,1,1,"1,2,7",0,0,1,0,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,1,4.0,1,1,0,0,3,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,,,,True,extreme repression,never violent
299,Hukbalahap Rebellion,91,1947,91_1947,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,2,1,15000,0,0,,,,1,1,1,"1,2,7",0,0,1,0,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,1,4.0,1,1,0,0,3,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,,,,True,extreme repression,never violent
300,Hukbalahap Rebellion,91,1948,91_1948,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,2,1,20000,0,0,,,,1,1,1,"1,2,7,9",0,0,1,0,1,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,1,4.0,0,0,0,0,3,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,,,,True,extreme repression,never violent
301,Hukbalahap Rebellion,91,1949,91_1949,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,2,1,25000,0,0,,,,1,1,1,"1,2,7",0,0,1,0,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,1,4.0,0,0,0,0,3,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,,,,True,extreme repression,never violent
302,Hukbalahap Rebellion,91,1950,91_1950,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,2,1,20000,0,0,,,,1,1,1,"1,2,7",0,0,1,0,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,0,5.0,0,0,0,0,2,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,1950.0,18469878.0,0.10828441855436186,False,extreme repression,never violent
303,Hukbalahap Rebellion,91,1951,91_1951,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,2,1,15000,0,0,,,,1,1,1,"1,2,7",0,0,1,0,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,0,5.0,0,0,0,0,2,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,1951.0,19301117.0,0.07771570940687007,False,extreme repression,never violent
304,Hukbalahap Rebellion,91,1952,91_1952,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,1,0,8000,0,0,,,,1,1,1,"1,2,7,9",0,0,1,0,1,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,0,5.0,0,0,0,0,2,-99,-99,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,1952.0,20167861.0,0.03966707227900867,False,extreme repression,never violent
305,Hukbalahap Rebellion,91,1953,91_1953,Philippines,Filipino government,,,Philippines,608.0,0,1,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,1,0,2000,0,0,,,,1,1,1,"1,2,7,9",0,0,1,0,1,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,0,3.0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,,840.0,840.0,1/6/1946,17/5/1954,0,0,status quo,regime change,1953.0,21073747.0,0.009490481213426355,False,extreme repression,never violent
306,Hukbalahap Rebellion,91,1954,91_1954,Philippines,Filipino government,,,Philippines,608.0,0,2,0,1946-6-1,1946,"UCDP Conflict Encyclopedia, ""Philippines:Government"", http://ucdp.uu.se/additionalinfo?id=209&entityType=1",1954-5-17,1954,"Scaff, Alvin H., ""The Philippine Answer to Communism"", Stanford University Press, 1955, p 130",9,0,0,0,0,0,,1,0,3000,0,0,,,,1,1,1,"1,2,7,9",0,0,1,0,1,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,0,-99.0,0,0,0,0,1,-99,-99,0,0,0,0,1,2,1,,840.0,840.0,1/6/1946,17/5/1954,0,-1,ends in failure,regime change,1954.0,22025355.0,0.01362066581900723,False,extreme repression,never violent
307,Hungary Anti-Communist,93,1956,93_1956,Hungary,Communist regime,,,Hungary,348.0,0,0,1,1956-7-18,1956,"UN General Assembly Special Committee on the Problem of Hungary (1957) ""Chapter II. A (Meetings and demonstrations), para 54 (p. 19)""",1956-10-23,1956,"UN General Assembly Special Committee on the Problem of Hungary (1957) ""Chapter II. A (Meetings and demonstrations), para 54 (p. 19)""",1,1,0,0,0,11,", MEFESZ",3,2,300000,0,2,3.0,1.0,3.0,0,0,1,"1,2,3,5,6,7,8",1,1,1,1,0,1,8,0,0,0,0,0,0,0,1,0,3,0,1.0,"2,3",0,1,1,1,1,1,0,1,0,0,2,2,0,,310.0,310.0,18/7/1956,23/10/1956,0,-1,ends in failure,regime change,1956.0,9854129.0,3.0444090999823525,False,extreme repression,always violent
308,Hungary Anti-Soviet Occupation,94,1956,94_1956,Hungary,Soviet occupation,Hungary,348.0,Hungary,810.0,0,0,1,1956-10-23,1956,"UN General Assembly Special Committee on the Problem of Hungary (1957) ""Chapter II. A (Meetings and demonstrations), para 54 (p. 19)""",1956-12-31,1956,"UN General Assembly Special Committee on the Problem of Hungary (1957) ""Chapter II. A (Meetings and demonstrations), para 54 (p. 19)""",1,1,1,5,0,5,"Petofi Circle, Hungarian Writers Union, Independent Smallholders Party, National Peasant Party, Union of Working Youth (DISZ)",1,0,1001,0,2,3.0,2.0,2.0,0,0,1,"1,2,3,4,5,6,7,9",1,1,1,0,1,1,8,0,0,0,0,0,0,0,1,0,3,1,5.0,"1,2",1,1,0,1,1,0,0,1,0,0,2,2,0,,365.0,310.0,23/10/1956,31/12/1956,0,-1,ends in failure,greater autonomy,1956.0,9854129.0,0.010158178363607783,False,extreme repression,always violent
309,Hungary pro-dem movement,95,1989,95_1989,Hungary,Communist regime,,,Hungary,348.0,0,0,1,1989-6-17,1989,"Kamm, Henry. ""Hungarian Who Led '56 Revolt Is Buried as a Hero."" The New York Times. The New York Times, 16 June 1989. Web. 27 Dec. 2016. <http://www.nytimes.com/1989/06/17/world/hungarian-who-led-56-revolt-is-buried-as-a-hero.html?scp=678&sq=Hungary&st=nyt>.",1989-10-7,1989,"Kamm, Henry. ""COMMUNIST PARTY IN HUNGARY VOTES FOR RADICAL SHIFT."" The New York Times. The New York Times, 07 Oct. 1989. Web. 27 Dec. 2016. <http://www.nytimes.com/1989/10/08/world/communist-party-in-hungary-votes-for-radical-shift.html?scp=28&sq=Hungary&st=nyt>.",1,1,0,0,0,9,EKA,3,2,100000,0,1,0.0,0.0,0.0,0,1,1,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0.0,-99,-99,-99,-99,0,-99,0,0,1,0,0,2,2,1,,310.0,310.0,17/6/1989,7/10/1989,1,4,complete success,regime change,1989.0,10397173.0,0.9617999046471575,False,none,always violent
310,Ifni war,98,1957,98_1957,Morocco,Spanish occupation,Morocco,504.0,Morocco,724.0,0,0,0,1957-11-23,1957,"NYT, Dec 27, 1957, PRESTIGE IS STAKE IN DESOLATE IFNI: Spain's Troops Strive to Keep Hold on Ifni Area",1958-3-4,1958,"NYT, April 3 1958, &ldquo;Moroccans Hail a Victory&rdquo;",2,0,0,5,0,1,Moroccan Army of Liberation,1,0,6000,0,0,,,,1,0,-99,-99,-99,-99,-99,-99,-99,1,7,0,0,0,0,0,0,1,0,0,3,0,4.0,-99,-99,-99,-99,3,-99,-99,-99,1,0,-99,0,1,-99,,230.0,600.0,23/11/1957,4/3/1958,0,1,visible gains short of concessions,greater autonomy,1957.0,10831987.0,0.055391499269709245,False,extreme repression,never violent
311,Ifni war,98,1958,98_1958,Morocco,Spanish occupation,Morocco,504.0,Morocco,724.0,0,2,0,1957-11-23,1957,"NYT, Dec 27, 1957, PRESTIGE IS STAKE IN DESOLATE IFNI: Spain's Troops Strive to Keep Hold on Ifni Area",1958-3-4,1958,"NYT, April 3 1958, &ldquo;Moroccans Hail a Victory&rdquo;",2,0,0,5,0,0,,1,0,1200,0,0,,,,1,0,-99,-99,-99,-99,-99,-99,-99,1,7,0,0,0,0,0,0,1,0,0,3,0,4.0,-99,-99,-99,-99,1,-99,-99,-99,1,0,-99,0,1,-99,,230.0,600.0,23/11/1957,4/3/1958,0,-1,ends in failure,greater autonomy,1958.0,11138237.0,0.010773697848232176,False,extreme repression,never violent
312,Indochina revolt,100,1945,100_1945,Vietnam,French occupation,Vietnam,704.0,France,250.0,0,0,0,1945-9-2,1945,"Kratoska, Paul. ""History of Southeast Asia."" Wikipedia. Wikimedia Foundation, 02 Aug. 2017. Web. 02 Aug. 2017. <https://en.wikipedia.org/wiki/History_of_Southeast_Asia>.",1954-7-21,1954,PRIO Battle Death Data,10,0,0,5,0,2,"Indochinese Communist Party, Vietminh",-99,-99,-99,1,0,,,,1,1,1,"1,2,3,4,5,7,9",1,1,1,0,1,1,"7,8,9",0,0,0,0,0,0,1,1,1,3,1,-99.0,-99,-99,-99,-99,3,0,0,0,0,0,0,0,1,2,,220.0,817.0,2/9/1945,21/7/1954,0,0,status quo,greater autonomy,,,,True,extreme repression,never violent
